Pre,Rec,f1_score
0.0971163407358303,0.15453586497890295,0.11927539181762671
0.3057934508816121,0.4945010183299389,0.3778988326848249
0.49943310657596374,0.6215167548500882,0.5538268112525538
0.36001374098248023,0.4922498825739784,0.4158730158730158
0.39398084815321477,0.5385190725504861,0.4550481908674356
0.3971612212104981,0.6289228159457168,0.4868680236375574
0.11639344262295082,0.19595216191352346,0.146040452519712
0.5595656339827532,0.751931330472103,0.6416407251419154
0.16987087517934002,0.3826761473820297,0.2352941176470588
0.3985529092553512,0.5601694915254237,0.4657389466267395
0.44125835189309576,0.5829349025376976,0.5022975756615433
0.48171227309672177,0.69317738791423,0.5684143222506394
0.4383780332056194,0.5309358081979891,0.4802378454004897
0.3229768786127168,0.5280567040756055,0.40080699394754543
0.3638968481375358,0.5414495499763146,0.4352627570449353
0.7048535198950591,0.6386687797147385,0.6701309499064644
0.5407447382622774,0.635988575055538,0.584512177337028
0.35816876122082586,0.492998352553542,0.41490467937608316
0.1531591134634469,0.23254645906579607,0.18468288791384124
0.31708160442600275,0.3903788846317582,0.3499332188513642
