Pre,Rec,f1_score
0.15436787845903419,0.30010548523206754,0.20386958079541387
0.3036673674375146,0.5295315682281059,0.3859857482185273
0.5242914979757085,0.7308641975308642,0.6105790481803448
0.37762039660056657,0.6261155472052606,0.4711079696059375
0.357294868763301,0.5650710545998504,0.4377806750688107
0.3730102162033737,0.6658184902459712,0.47814831734429725
0.1871859296482412,0.41122355105795766,0.2572661870503597
0.4521585458217622,0.7686695278969957,0.5693848354792561
0.15741176470588236,0.43244990303813835,0.2308090391581853
0.3416903592659602,0.5601694915254237,0.4244662064536843
0.4209170530654302,0.6009562339095256,0.49507650356006666
0.45684779936070813,0.7243664717348928,0.5603136308805791
0.38319843706391293,0.5309358081979891,0.4451288701572378
0.338490099009901,0.6461901949202599,0.44426395939086294
0.34875990795193046,0.6461392704879204,0.45300564596479576
0.578882371102192,0.7428684627575277,0.650702758979698
0.4979253112033195,0.6854966677245319,0.576846040859928
0.33796841857176524,0.5906095551894563,0.429920551641433
0.22185881711638047,0.4088397790055249,0.2876325088339222
0.30995993131081856,0.4610472541507024,0.370699982885504
