Pre,Rec,f1_score
0.07197827071072883,0.08386075949367089,0.07746650426309379
0.2960127591706539,0.3780040733197556,0.33202146690518786
0.5942664418212479,0.6215167548500882,0.6075862068965517
0.4294117647058823,0.480037576326914,0.45331559104014185
0.4992272024729521,0.4831712789827973,0.49106803496769297
0.4234640749739674,0.5173876166242578,0.46573773620920017
0.05947136563876652,0.07451701931922723,0.0661494487545937
0.6316880962256325,0.6536480686695278,0.6424804893482389
0.18062934205149161,0.2857142857142857,0.22133199799699546
0.32126315789473686,0.3233050847457627,0.32228088701161567
0.42598509052183176,0.4413387274733358,0.43352601156069365
0.4575718015665796,0.546588693957115,0.4981346597974773
0.5030876904075752,0.4725444702242846,0.4873379860418744
0.35306922072268176,0.4790313053750738,0.40651629072681705
0.6475920679886685,0.5414495499763146,0.5897832817337461
0.7397859922178989,0.6026148969889065,0.6641921397379913
0.6851282051282052,0.635988575055538,0.6596445029624753
0.3076260232658337,0.2940691927512356,0.30069488313329124
0.12443845462713388,0.1391260673028629,0.13137301399098886
0.41047448522829005,0.3903788846317582,0.4001745581496836
