Acc,Pre,Rec,f1_score
0.6701020477123741,0.5316336166194523,0.9692823486770569,0.686651474788972
0.4578292897208894,0.22526751463759337,0.8650901337468502,0.35745464739097355
0.5174021761167804,0.32485294117647057,0.9286715246636771,0.48133352701917487
0.5792052443062783,0.3785751430057202,0.9353719645380959,0.5389997408655092
0.4851321213759546,0.3044750755287009,0.9276571264202502,0.45847105235099694
0.5053051294181253,0.2959876235153209,0.9175433168316832,0.4475888612180213
0.5344664459011962,0.3530789499365668,0.9330754352030948,0.5123013204007222
0.6815570723795364,0.5483997836881176,0.9791099798121654,0.7030314489191403
0.45124011623977833,0.25863537427841393,0.9052666445842994,0.4023259237450316
0.6204636074880043,0.4589278636543797,0.9675161896803843,0.622555279252638
0.6228627424477935,0.45824357497119383,0.9634506003791868,0.621083007978272
0.5781239440427114,0.3806973270845136,0.9414161996943454,0.5421540943929003
0.5728526052578226,0.40469922979428685,0.9508647348528233,0.5677551718242435
0.5351084679326891,0.34952460712350364,0.9275722316642698,0.5077286389008158
0.6053254037980672,0.448096546310832,0.9550397323295692,0.6099906504607988
0.586132324119754,0.41126535503845,0.9473199907982517,0.5735376044568246
0.47178482124755017,0.24670574678090085,0.891867415323311,0.38649921507064366
0.5965736297898223,0.4462064976380989,0.9536417018646338,0.6079532394181196
0.5692370075015206,0.37554763117677026,0.9376748918850165,0.5363014695184053
0.5132121375954586,0.3109403074465961,0.9121522693997072,0.46378322042730596
0.6551665878218558,0.4848437662202844,0.970896996154246,0.6467269013743205
0.6252280867743462,0.49018773348465505,0.970962907455976,0.6514784904000251
0.6025883625059134,0.4271980773082315,0.9637411047102677,0.5919861231569817
0.5806244509022099,0.38007686714448946,0.9390478634672141,0.5411321033756055
0.5203757518415895,0.32810425374969265,0.9262807163681799,0.4845667804488343
0.593735216597959,0.41105696009747184,0.9504636694447706,0.5739093454300599
0.5808947759681017,0.37062900346529454,0.9443478260869566,0.5323328682930508
0.6897344056227613,0.5541557920096366,0.9736331569664903,0.7063075742067554
0.44982090964384674,0.23163536237584817,0.8779351472232575,0.366557734204793
0.6311414475907279,0.46389172625127684,0.9559040202062724,0.6246475483116705













