Acc,Pre,Rec,f1_score
0.341875,0.12244897959183673,0.1912251655629139,0.14929714008725156
0.541,0.37023949744797796,0.8025531914893617,0.506716818914562
0.452,0.3748361730013106,0.5299567634342186,0.4390992835209826
0.48625,0.42133913990201416,0.7160037002775208,0.5305003427004797
0.3935,0.3631294356201419,0.6649133663366337,0.4697267759562841
0.408125,0.3551263001485884,0.7218120805369127,0.476042934602191
0.432375,0.4244519392917369,0.6905349794238683,0.5257441253263708
0.532875,0.42946887492861213,0.7530040053404541,0.5469753909564795
0.364375,0.3350373574518285,0.5001467566774288,0.4012716354645002
0.3535,0.2395992158571117,0.39554117224020136,0.2984264785675529
0.445625,0.3870405852638913,0.7080943275971957,0.5005068138303863
0.353375,0.3164320841105647,0.6203457446808511,0.41909039865244246
0.42700000000000005,0.408823060996974,0.7464379179994184,0.5282980037044659
0.402,0.3793407368235501,0.6301610541727672,0.47359154929577457
0.42625,0.29859587538394033,0.4941902687000726,0.3722647702407002
0.333375,0.31977056820218674,0.5370258880192655,0.4008538366475677
0.472125,0.4023193577163247,0.7209079283887468,0.5164319248826291
0.46725,0.3614316448269118,0.6495606326889279,0.4644383010806736
0.5105,0.4075543290789928,0.8308720112517581,0.5468641518167091
0.33525,0.16138392857142858,0.3165499124343257,0.21377882909520993
