Acc,Pre,Rec,f1_score
0.66375,0.2824056779977587,0.4957377049180328,0.35982865302237027
0.47,0.08276255707762557,0.22036474164133735,0.12033195020746887
0.610875,0.14004222378606615,0.37300843486410495,0.2036326426195958
0.514125,0.2139437462597247,0.3620253164556962,0.26894865525672373
0.7175,0.4357918382628229,0.6071987480438185,0.5074106364428945
0.64525,0.3748201438848921,0.4864612511671335,0.42340511986997154
0.56775,0.15446371226718048,0.3683001531393568,0.21764705882352942
0.57675,0.21829652996845425,0.4325,0.290146750524109
0.665375,0.3925133689839572,0.5308582449373191,0.45132199221151875
0.63325,0.3178155774395703,0.6217162872154116,0.42061611374407587
0.623375,0.2118918918918919,0.4158415841584158,0.28073525901169727
0.513625,0.10176593834181384,0.2764227642276423,0.14876394661999565
0.631625,0.34410240780249923,0.5867983367983368,0.4338136407300673
0.63625,0.3752626838787151,0.6012506012506013,0.46210720887245843
0.62825,0.3342931937172775,0.7476580796252927,0.46201157742402316
0.629125,0.30103922225947033,0.5044943820224719,0.37707327314717615
0.627375,0.24255449800429846,0.6058282208588958,0.34641525981144483
0.533125,0.22373599757795945,0.3869109947643979,0.28352196431996934
0.6305,0.2484022155943758,0.3284507042253521,0.28287239204269776
0.526125,0.11679049034175334,0.3242574257425743,0.17172820624863447
