Mean_acc,Mean_pre,Mean_rec,Mean_f1
0.7301356130747224,0.2506032407530437,0.862535368386792,0.38453159177322854
0.9701966614854363,0.854744425489346,0.814687901138953,0.8290226017623872
0.9748575161631862,0.8813218631031606,0.7940547886102077,0.8315770243053436
0.9720697889211778,0.8761311572866791,0.7589480456396909,0.8065920175389426
0.9708769795679305,0.8733255737076926,0.7433988785070782,0.7945941123919341
0.9690781915253092,0.8702074873360488,0.7195009810534885,0.7773288849056204
0.9680025230339484,0.8667294223266767,0.705308366795494,0.8126467488498849
