Mean_acc,Mean_pre,Mean_rec,Mean_f1
0.7515554954833186,0.5468088937680624,0.9303905702659623,0.6828912023613584
0.9569991664977134,0.9289459959871196,0.9117517066801272,0.918599702098317
0.9646685138879502,0.9610510967355946,0.8992710382694032,0.9284125853593608
0.9636288887387084,0.9678480841502094,0.8871440393960002,0.9249026549440711
0.9617422450496724,0.9714494459104462,0.8752290686173705,0.9196819548426487
0.9570340834853912,0.9729437798302908,0.8578459605626917,0.9101396704920389
0.9575375639206144,0.9758834205679984,0.8525997235064245,0.8965457918155255
