,Mean_acc,Var_acc,Mean_pre,Var_pre,Mean_rec,Var_rec,Mean_f1,Var_f1
0,0.7874308137133416,0.04267809446443209,0.11001742013635483,0.1562183698105525,0.17386187613733858,0.2074738952614264,0.13057987162755005,0.16586931573492414
1,0.6172862453531598,0.07815772502613959,0.21665264565272133,0.12232225493974977,0.33441787991947786,0.17005372615512968,0.2602987483470633,0.13925125927285364
2,0.48462618752581577,0.09222923230349139,0.2601276537211102,0.1195831285917283,0.44670303172381254,0.1826048122710317,0.32728416710427377,0.14256621162587807
3,0.40264766625361414,0.1070361849755837,0.3564405822557246,0.10146893040502795,0.5385054120611976,0.14958787004294813,0.42446356840377353,0.11460046596862074
4,0.3863238331268071,0.08769429257798321,0.4229760673772572,0.09068019098080707,0.5917132060504091,0.12370224508567362,0.48952822879744734,0.0952658466497687
