Acc,Pre,Rec,f1_score
0.3944237918215613,0.3529046929915237,0.492782909930716,0.4112757499096495
0.3640644361833953,0.3505376344086021,0.4976408548431862,0.4113328745125028
0.4693928128872367,0.3490750816104461,0.5540587219343696,0.4283044058744993
0.39727385377943003,0.29507503699006554,0.4772649572649573,0.3646812957157785
0.31809169764560097,0.2343240304458137,0.5029171528588098,0.31969341080479663
0.3926889714993804,0.32681352069882263,0.5593110172245694,0.41256142874265855
0.20743494423791825,0.16047520271544408,0.3044722719141324,0.2101753519387503
0.4587360594795539,0.3631461509854965,0.6743784530386739,0.47208121827411165
0.544361833952912,0.4591346153846154,0.6360884044807751,0.5333164107120194
0.4177199504337051,0.3982207159500106,0.5029427501337613,0.4444969854592741
0.22230483271375465,0.16822236050611905,0.26356841078973026,0.20536844770828055
0.634820322180917,0.5329892280071813,0.7327985189756248,0.6171235546316747
0.4133828996282528,0.3871202474076769,0.6092184368737475,0.4734149054505006
0.2459727385377943,0.20441988950276244,0.33538361929427,0.2540149564790977
0.3771995043370508,0.4375270211846087,0.4550359712230216,0.44610976416134007
0.5964064436183395,0.5324629498941426,0.8325517241379309,0.6495211449478101
0.3995043370508055,0.370453273642977,0.5744865490309516,0.4504422771603538
0.44572490706319706,0.42294807370184256,0.7106670419363917,0.530295075081382
0.4370508054522925,0.4234372338613524,0.6822173435784852,0.522543352601156
0.33940520446096656,0.2915585711434843,0.4506477483035163,0.35405307161032357
0.3650557620817844,0.3337034980566352,0.5419296663660956,0.41305841924398623
0.4686493184634449,0.3824314024390244,0.6571709233791748,0.4834979523006504
0.2558859975216852,0.3096351730589336,0.3024902901530729,0.30602103316768753
0.4418835192069393,0.4182356674423525,0.5298847493969445,0.46748640340506037
0.2674101610904585,0.1909819639278557,0.336987270155587,0.24379636735738036
0.6143742255266419,0.5060391503540191,0.7665615141955836,0.6096337180130458
0.28909541511772,0.2096569250317662,0.4550827423167849,0.2870635019261837
0.39553903345724906,0.4670932358318099,0.3288288288288289,0.38595166163142
0.41685254027261465,0.3845213137665968,0.6504137115839244,0.4833113746157225
0.4887236679058241,0.4300736067297581,0.7373798076923077,0.5432809386761124
