Acc,Pre,Rec,f1_score
0.5359355638166047,0.3108747044917258,0.6130536130536131,0.4125490196078432
0.4047087980173482,0.10921603830041893,0.166514598540146,0.1319118178532707
0.4728624535315985,0.2125629472568248,0.38465227817745795,0.2738135882553772
0.5164807930607187,0.3771790808240888,0.4804845222072678,0.42261023971589223
0.4079306071871128,0.07903494176372712,0.16360505166475314,0.10658189977561705
0.5543990086741016,0.3345988357377879,0.5775447793796418,0.42371794871794877
0.41536555142503095,0.17041151224438272,0.3203607024205031,0.22247857613711272
0.4408921933085502,0.0679639029892837,0.1664364640883978,0.09651581898277935
0.519454770755886,0.4373681990721215,0.6315468940316687,0.516820333914777
0.4294919454770756,0.2745139927365948,0.51544324107501,0.35823808196264295
0.3436183395291202,0.16955332725615316,0.3103879849812265,0.21930729550478997
0.4405204460966543,0.2516887665749312,0.3976284584980237,0.3082580052091313
0.5574969021065675,0.33383383383383386,0.5947391885867143,0.42763263343484537
0.3970260223048327,0.11640851887705712,0.28360849056603776,0.16506520247083048
0.3835192069392813,0.016576250753465943,0.0311262026032824,0.021632251720747293
0.653903345724907,0.5362912400455062,0.7573907455012854,0.6279472492340482
0.4716232961586122,0.28644110913253623,0.4355899419729207,0.3456108041743401
0.5353159851301115,0.2793032181871863,0.4195121951219512,0.3353420772775611
0.5929368029739777,0.35693603579889444,0.6169244767970883,0.45222611305652827
0.4806691449814127,0.2322077922077922,0.4199154532644434,0.29904666332162566
0.5856257744733581,0.33183856502242154,0.6680040120361084,0.44340878828229024
0.5073110285006196,0.273257354890008,0.455187637969095,0.3415038092083472
0.472366790582404,0.2595854922279793,0.4171523730224813,0.32002555094219104
0.4066914498141264,0.28649303452453057,0.5308641975308642,0.37214791502753736
0.4246592317224288,0.17924291802456754,0.3430902111324376,0.23546846698501564
0.2439900867410161,0.10654456109001564,0.18502715283165244,0.13522324592487597
0.6438661710037175,0.3763968383755792,0.7020843924758515,0.4900638750887154
0.4884758364312268,0.2445456725005994,0.5107661492238358,0.33073929961089493
0.5747211895910781,0.3489965736661772,0.6487716105550501,0.45385105028644174
0.6369268897149938,0.4439643532271131,0.6536779324055666,0.5287873914441942
