0.95851852,0.95333333,0.95148148,0.95740741,0.95148148,0.95259259,0.95814815,0.95888889,0.94629630,0.95925926,0.95888889,0.95629630,0.95555556,0.95814815,0.94370370,0.95148148,0.94296296,0.94740741,0.95814815,0.95777778,0.95703704,0.94407407,0.93148148,0.95592593,0.95666667,0.95370370,0.94703704,0.94925926,0.94222222,0.95851852
0.94888889,0.91518519,0.95000000,0.95555556,0.95074074,0.94333333,0.94962963,0.92444444,0.89592593,0.93000000,0.93111111,0.92259259,0.94037037,0.95074074,0.89925926,0.94888889,0.95259259,0.90370370,0.90777778,0.94851852,0.94592593,0.94111111,0.95333333,0.94629630,0.95370370,0.94259259,0.93111111,0.94814815,0.92185185,0.91592593
0.92333333,0.88666667,0.91851852,0.92185185,0.93666667,0.92666667,0.90962963,0.88259259,0.93296296,0.92962963,0.91518519,0.91185185,0.89629630,0.86518519,0.90518519,0.92962963,0.90888889,0.91740741,0.91518519,0.89370370,0.93814815,0.88296296,0.91925926,0.90407407,0.89703704,0.86888889,0.91740741,0.91703704,0.94444444,0.92592593
0.83592593,0.93407407,0.88481481,0.87259259,0.89000000,0.91296296,0.88185185,0.78666667,0.90444444,0.82888889,0.84629630,0.88777778,0.83777778,0.89185185,0.84925926,0.86222222,0.92703704,0.85296296,0.88777778,0.89777778,0.83407407,0.80777778,0.85000000,0.86925926,0.89703704,0.87518519,0.89185185,0.82703704,0.92185185,0.84407407
0.82666667,0.83444444,0.85407407,0.82703704,0.76629630,0.85037037,0.89407407,0.85370370,0.78259259,0.81444444,0.79222222,0.80407407,0.78555556,0.80703704,0.86777778,0.83148148,0.84777778,0.78481481,0.80444444,0.87444444,0.85703704,0.78777778,0.87000000,0.86629630,0.82629630,0.81148148,0.81518519,0.85185185,0.84333333,0.83296296
