0.90875000,0.92500000,0.92375000,0.93000000,0.90875000,0.91625000,0.92625000,0.92375000,0.92250000,0.92625000,0.92250000,0.91375000,0.91625000,0.91875000,0.91750000,0.91750000,0.93125000,0.90375000,0.92500000,0.92125000,0.92625000,0.92000000,0.92625000,0.92625000,0.92375000,0.91625000,0.92375000,0.90875000,0.92125000,0.91625000
0.90750000,0.91125000,0.92000000,0.89000000,0.88250000,0.85000000,0.91000000,0.90875000,0.86500000,0.88750000,0.88375000,0.91125000,0.89625000,0.87500000,0.87875000,0.88250000,0.90000000,0.87750000,0.89625000,0.91625000,0.90875000,0.91000000,0.85750000,0.88500000,0.89875000,0.87000000,0.92125000,0.90750000,0.90250000,0.91375000
0.88500000,0.83500000,0.83625000,0.87000000,0.84250000,0.84000000,0.86250000,0.87250000,0.89125000,0.84375000,0.83625000,0.84750000,0.83875000,0.88250000,0.87000000,0.85000000,0.81625000,0.87500000,0.87625000,0.86250000,0.86500000,0.85000000,0.89875000,0.87125000,0.86875000,0.87750000,0.87625000,0.87375000,0.85000000,0.80875000
0.85000000,0.85000000,0.82625000,0.80750000,0.81750000,0.80000000,0.77000000,0.81500000,0.80625000,0.84000000,0.82000000,0.80250000,0.80500000,0.80250000,0.87250000,0.81750000,0.82125000,0.81750000,0.82750000,0.86500000,0.79750000,0.78500000,0.83875000,0.78875000,0.82875000,0.85500000,0.77250000,0.82375000,0.76125000,0.82500000
0.72375000,0.78000000,0.77625000,0.78500000,0.74500000,0.80125000,0.75000000,0.75250000,0.73375000,0.77375000,0.75000000,0.80000000,0.79375000,0.77750000,0.82500000,0.84250000,0.71500000,0.75750000,0.77000000,0.73500000,0.75625000,0.74375000,0.76625000,0.78125000,0.73625000,0.83375000,0.76375000,0.77125000,0.74875000,0.77125000
