Pre,Rec,f1_score
0.6569978245105149,0.4778481012658228,0.5532824427480917
0.6435643564356436,0.34419551934826886,0.4485138004246285
0.9750297265160524,0.5784832451499118,0.7261456719061324
0.9246031746031746,0.32832315641146076,0.48457538994800686
0.9507892293407614,0.38294689603590126,0.5459877366035724
0.9627118644067797,0.361323155216285,0.5254394079555966
0.054474708171206226,0.012879484820607176,0.020833333333333336
0.9425403225806451,0.4012875536480687,0.5629139072847683
0.3585055643879173,0.2915319974143504,0.32156862745098036
0.753731343283582,0.4279661016949153,0.5459459459459459
0.9738687061822817,0.5619713129827142,0.712686567164179
0.9776902887139107,0.580896686159844,0.7287845438982636
0.9579335793357934,0.5019334880123744,0.6587160619132201
0.8164794007490637,0.12876550502067335,0.22244897959183674
0.9121522693997072,0.29512079583135953,0.44595561918396565
0.34795856185252894,0.22622820919175912,0.27418967587034815
0.9882133995037221,0.5055537924468423,0.6689061515851354
0.9757694826457105,0.613673805601318,0.7534766118836915
0.3941541186891054,0.22350577599196383,0.28525641025641024
0.5528554070473876,0.3873988931460196,0.4555694618272841
