Pre,Rec,f1_score
0.5717277486910994,0.5759493670886076,0.5738307934839726
0.6342747726184778,0.539714867617108,0.5831866197183099
0.7167523879500367,0.6881834215167548,0.7021774338671946
0.681639085894405,0.4062940347581024,0.5091230135373749
0.7101063829787234,0.4992520568436799,0.5862977602108037
0.5252774352651048,0.361323155216285,0.428140703517588
0.20100502512562815,0.12879484820607176,0.15699467339500983
0.6881773399014778,0.5995708154506437,0.6408256880733945
0.41849529780564265,0.5177763413057531,0.46287200231147074
0.6656384947563233,0.45720338983050846,0.5420748555639288
0.8050601410203235,0.7138653916881207,0.7567251461988305
0.8237747653806048,0.6159844054580896,0.7048851215703771
0.8471264367816091,0.5699922660479505,0.6814609338881182
0.30885692657077973,0.2409923213230951,0.2707365627073656
0.5672645739910314,0.4793936522974893,0.5196405648267008
0.4304461942257218,0.3248811410459588,0.3702867464438925
0.9707808564231738,0.611551888289432,0.7503894080996885
0.8593826555609995,0.7224052718286655,0.7849630789885881
0.555627425614489,0.43144148669010546,0.485722363584959
0.5944355270197966,0.4729672200936569,0.5267899478425794
