Acc,Pre,Rec,f1_score
0.966375,0.8352010547132498,0.9852255054432348,0.9040313949339993
0.8455,0.3241176470588235,0.8636363636363636,0.4713430282292558
0.8525,0.27521145087833443,0.8650306748466258,0.41757156959526165
0.87525,0.4165067178502879,0.8833107191316146,0.5660869565217391
0.885375,0.5334034718569174,0.9712643678160919,0.6886247877758913
0.914625,0.5426523297491039,0.9438902743142145,0.6891215293582157
0.849125,0.3072139303482587,0.8415672913117547,0.4501138952164009
0.857,0.3842746400885936,0.9559228650137741,0.5481832543443917
0.809625,0.16488357457520453,0.5720524017467249,0.25598436736687835
0.858375,0.4907801418439716,0.9488117001828154,0.6469305079464007
0.856625,0.3547034152186938,0.8942598187311178,0.507936507936508
0.841625,0.40043057050592035,0.8294314381270903,0.5401088929219602
0.88875,0.5791583166332666,0.9585406301824212,0.722048719550281
0.8815,0.4896073903002309,0.9298245614035088,0.6414523449319214
0.92525,0.6295811518324608,0.9678068410462777,0.7628865979381444
0.854625,0.4103982300884956,0.8843861740166865,0.5606346807706837
0.850625,0.33530455351862803,0.8887147335423198,0.48690425075139543
0.91125,0.6761335326357748,0.9576570218772054,0.7926401869158879
0.882,0.37648705388383485,0.9103214890016921,0.5326732673267327
0.85175,0.3925549915397631,0.8645962732919255,0.5399534522885958
