Acc,Pre,Rec,f1_score
0.84625,0.7868147617341454,0.9909747292418772,0.8771719592570402
0.872,0.8071036106750392,0.9901299951853635,0.8892972972972973
0.813875,0.7012850221192332,0.9791176470588235,0.817233337424819
0.76225,0.6570524748790473,0.9835654596100278,0.787817938420348
0.827125,0.7637976929902396,0.9880624426078971,0.8615754178760885
0.811125,0.7328188166115399,0.9859085290482077,0.8407294192052283
0.770625,0.6803249097472924,0.9833028959039917,0.80422490131228
0.776,0.6775874906924795,0.9837837837837838,0.8024691358024691
0.8245,0.7533248314811442,0.98805256869773,0.8548687202811661
0.776875,0.6600673134032865,0.9800117577895355,0.7888323672069089
0.85425,0.7833463338533542,0.9864931237721022,0.8732608695652174
0.7985,0.6860932475884244,0.9855658198614319,0.8090047393364928
0.74225,0.6304469796147373,0.97512293896442,0.7657882780554295
0.763875,0.6712058770829601,0.9857894736842105,0.7986355399211171
0.795625,0.6679470763977806,0.9753817388594578,0.7929069031032299
0.817875,0.7129915585752522,0.9821327283040272,0.8261958725993082
0.80575,0.765809809178363,0.9859898477157361,0.8620628439552637
0.857125,0.7984094692065841,0.9878718535469108,0.8830929733046947
0.822125,0.7316212507351499,0.9857369255150554,0.8398784741757623
0.804375,0.7475809142475809,0.9885285682770792,0.8513346632468889
