Acc,Pre,Rec,f1_score
0.9582403965303592,1.0,0.7325396825396825,0.8456252863032523
0.9742255266418836,1.0,0.8901795142555439,0.9418994413407822
0.9628252788104088,1.0,0.755700325732899,0.8608534322820037
0.9779429987608428,1.0,0.9072433559145388,0.9513661202185792
0.9488228004956628,1.0,0.7319922128487995,0.8452603971524916
0.9675340768277572,1.0,0.8342820999367488,0.9096551724137931
0.984014869888476,1.0,0.9321409784324041,0.964878845630275
0.9712515489467164,1.0,0.8778947368421053,0.9349775784753364
0.9646840148698884,1.0,0.8751095530236634,0.9333956531899976
0.9589838909541512,1.0,0.7620416966211359,0.864953080375357
0.9449814126394052,1.0,0.6989830508474576,0.8228252194732641
0.9070631970260224,1.0,0.5738636363636364,0.7292418772563177
0.991449814126394,1.0,0.9701169337375488,0.9848318311716862
0.9638166047087979,1.0,0.7137254901960784,0.8329519450800915
0.9372986369268896,1.0,0.6500691562932227,0.7879295892707461
0.9644361833952912,1.0,0.8149580915538363,0.8980461811722913
0.9464684014869889,1.0,0.6732223903177005,0.8047016274864377
0.9531598513011152,1.0,0.6560509554140127,0.7923076923076923
0.9638166047087979,1.0,0.7772692601067888,0.8746781115879828
0.952912019826518,1.0,0.7521200260926288,0.8585256887565152
0.9536555142503098,1.0,0.7883418222976797,0.8816455696202532
0.9775712515489468,1.0,0.8947674418604651,0.9444614912549862
0.9175960346964064,1.0,0.5310296191819464,0.6936895439889451
0.9762081784386616,1.0,0.876844130853111,0.9343814080656186
0.9671623296158612,1.0,0.8383160463697377,0.9120477928974444
0.9703841387856258,1.0,0.8951754385964912,0.944688729460773
0.9698884758364312,1.0,0.8592935726693689,0.9243226409218313
0.9758364312267658,1.0,0.8925027563395809,0.9431983687736673
0.9664188351920694,1.0,0.8784208165096455,0.9352758538332936
0.9722428748451052,1.0,0.8534031413612565,0.9209039548022598
