Pre,Rec,f1_score
0.5132856412876853,0.7281623776730699,0.6021279784205005
0.25950637694851203,0.8519092847451056,0.39782756279701287
0.39154676258992804,0.9152186098654709,0.5484548202888814
0.481520177615254,0.9474495695747142,0.6385244836991818
0.3781890623995887,0.9104269801980198,0.5343927355278093
0.3781890623995887,0.9104269801980198,0.5343927355278093
0.43825291900908137,0.9147646679561573,0.5925987803859327
0.6144019963163211,0.9076625998420083,0.7327806122448981
0.3720268347225046,0.9092414706856575,0.528011541235874
0.5855561483062149,0.9248999368021908,0.7171090240914659
0.5855561483062149,0.9248999368021908,0.7171090240914659
0.5104353835521769,0.9406520631686195,0.6617686587223367
0.4666101078657132,0.8819150154621463,0.610311893155788
0.5001069366222286,0.9171133481500849,0.647259642000369
0.5597099621689786,0.928168130489335,0.6983165512901196
0.4856657979271471,0.9216701173222912,0.6361290834755686
0.28854127402940066,0.8319145082412607,0.4284714772144223
0.6029129662522202,0.8742144843927063,0.713648978218821
0.4095094689291712,0.8993894683286695,0.5627760754506744
0.341275722510403,0.8765739385065886,0.4912813359044845
0.511455804866497,0.8979316079409625,0.6517048883524442
0.6199540112416965,0.9091420007493444,0.7372018836396781
0.5423750727260973,0.9477013441771152,0.689910369213058
0.5132131918227794,0.924547670986783,0.6600403078050567
0.40872154332857763,0.9147577398306261,0.5649974275424456
0.4878746505428776,0.8808545603944125,0.6279497907949791
0.462550881953867,0.9121070234113713,0.6138194913346837
0.6180147700180264,0.9372134038800706,0.744857553351789
0.27972948710275897,0.8710398807305255,0.42346545866364665
0.6026378560404098,0.9040202062723637,0.7231857215019365
