Pre,Rec,f1_score
0.6481778980299315,0.6946357375860819,0.6706031579407777
0.4279951593384429,0.8226400465206435,0.5630514096185737
0.5277037826318594,0.8328195067264574,0.6460484835308186
0.6225562523054223,0.8674033149171271,0.724861759811027
0.5901800327332242,0.7779375809003308,0.6711750837572901
0.5138484649328702,0.8466893564356436,0.6395559450774175
0.549291019581364,0.8392005157962604,0.663980003060756
0.7371235268441728,0.8602903718797759,0.7939586271744241
0.5328496902510597,0.7487114878020845,0.6226010762417258
0.7481349911190053,0.8259903255327494,0.7851373182552505
0.6922099915325995,0.8547678795483061,0.7649480677458594
0.7371235268441728,0.8602903718797759,0.7939586271744241
0.5328496902510597,0.7487114878020845,0.6226010762417258
0.7481349911190053,0.8259903255327494,0.7851373182552505
0.6922099915325995,0.8547678795483061,0.7649480677458594
0.6129634136448446,0.8691051299746952,0.718900147471576
0.4131437355880092,0.7788444122441587,0.5398957875572854
0.6215932914046122,0.7941691562789739,0.6973630648152335
0.5286071726438699,0.806156194352582,0.6385250856336893
0.48516889679049313,0.7591508052708639,0.5919963464063481
0.5502613590671491,0.8534455877767384,0.6691113555800025
0.7627368939207482,0.8708317721993256,0.8132079597638312
0.48501023040654745,0.6158364396249859,0.542649547128496
0.6839150847111656,0.8598742461183113,0.7618668637371383
0.6154932418801694,0.8471470220741357,0.7129754045685576
0.5949612403100775,0.7928160582227961,0.6797846107392682
0.5807289162419463,0.8078929765886288,0.675730110775428
0.6288852725793328,0.6815696649029982,0.6541684299619129
0.42599716541810084,0.7841967946328736,0.5520860666491735
0.6144314868804664,0.7984634813723427,0.6944622425629291
