Pre,Rec,f1_score
0.7232646365220957,0.6391808626313882,0.6786281206407233
0.43913768461171987,0.7146733863151774,0.5440059018812247
0.5256773941113176,0.7530829596412556,0.6191600898669278
0.6345162268729148,0.8063728639342156,0.7101957677945004
0.588018542731487,0.7114914425427873,0.6438891058180399
0.700082281952825,0.7897586633663366,0.7422215760395463
0.505883516266192,0.6597034171502256,0.5726438325498096
0.8764716536859265,0.8494689721758975,0.8627590817918431
0.6728619137505445,0.7674726730705531,0.7170599613152805
0.8312680710450228,0.8408188844787967,0.8360162010593001
0.6993952330131625,0.621234463871919,0.6580018965805767
0.6589077887197852,0.6743786507845607,0.6665534612554479
0.7417728237791932,0.7308144855536671,0.7362528811326968
0.8078947368421052,0.7703889585947302,0.7886962106615285
0.6125168842863575,0.7823786519438694,0.6871054093641094
0.6065441650548034,0.6815794240173881,0.6418763326226012
0.6065441650548034,0.6815794240173881,0.6418763326226012
0.6889727540500736,0.7710930256515917,0.7277234942394634
0.5400598856728065,0.7570592724497583,0.6304083037652917
0.4967435128708777,0.7035139092240117,0.5823183663576319
0.7360619056498229,0.8206007691508159,0.7760357792303535
0.8649680313006967,0.8490071187710753,0.8569132592767668
0.7069298729983434,0.5784479837343274,0.6362676275082314
0.6901745977404998,0.7760810984216605,0.7306112587581541
0.641566265060241,0.7688463140358184,0.6994632143984844
0.5561603684706375,0.6236647493837305,0.5879814077025232
0.6211106309420916,0.7690969899665552,0.6872273026119179
0.7322826741618149,0.6432980599647267,0.6849122148155103
0.5860333438188109,0.6943719716734998,0.6356192425793245
0.7413905133203379,0.7204798989686382,0.7307856532877882
