Acc,Pre,Rec,f1_score
0.9594795539033457,1.0,0.8475524475524475,0.9174867524602575
0.9210656753407683,1.0,0.7093978102189781,0.8299973311982919
0.9322180916976456,1.0,0.7376498800959232,0.8490201490477505
0.976456009913259,1.0,0.9360699865410498,0.9669794925269378
0.9588599752168525,1.0,0.8094144661308841,0.8946700507614214
0.9598513011152416,1.0,0.8584534731323722,0.9238363892806769
0.9510532837670385,1.0,0.8125296630280019,0.8965697826656193
0.9417596034696406,1.0,0.675414364640884,0.806265457543281
0.9691449814126394,1.0,0.9241778319123021,0.9605950308593132
0.9470879801734821,1.0,0.8287204171680705,0.9063391094538276
0.9448574969021065,1.0,0.8143512724238632,0.897677627040699
0.9522924411400248,1.0,0.8478260869565217,0.9176470588235294
0.9427509293680297,1.0,0.7940258582255907,0.8851888667992048
0.9482032218091697,1.0,0.7535377358490566,0.859448554135844
0.9588599752168525,1.0,0.812110922467459,0.89631480324797
0.9454770755885997,1.0,0.8586118251928021,0.9239280774550485
0.948451053283767,1.0,0.8390715667311412,0.9124947412705091
0.9200743494423792,1.0,0.7139689578713969,0.8331177231565331
0.9574969021065676,1.0,0.8439490445859873,0.915371329879102
0.9387856257744733,1.0,0.7679661813057773,0.8687566418703506
0.957001239157373,1.0,0.8259779338014042,0.9046965119472672
0.9592317224287484,1.0,0.8547461368653422,0.9216853130207093
0.9236679058240397,1.0,0.7435470441298918,0.8529130850047756
0.9382899628252788,1.0,0.813692480359147,0.8972772277227723
0.9558859975216852,1.0,0.8291746641074856,0.9066107030430222
0.9355638166047088,1.0,0.7982932505818464,0.8878343399482312
0.9386617100371747,1.0,0.7483477376715811,0.856062808956092
0.9519206939281288,1.0,0.8057085628442664,0.8924015529672767
0.9483271375464684,1.0,0.8102820746132848,0.8951997989444584
0.9682775712515489,1.0,0.8982107355864811,0.9463762044407206
