Acc,Pre,Rec,f1_score
0.9598905183483138,1.0,0.7565128205128205,0.8613803573513955
0.9577279178211799,0.9538140643623361,0.871850742203459,0.910992529348986
0.9597891464486045,0.9359636438752323,0.8373683237848827,0.8839250877877488
0.9530310198013111,0.926208045703404,0.7827398913699457,0.8484518098560837
0.9464756369534365,1.0,0.62482235907153,0.7690962099125365
0.9616814219098466,0.9857833380722206,0.7618105910788837,0.8594447198810115
0.9729674934108266,1.0,0.8606757227446883,0.9251216772744292
0.979016016760154,1.0,0.914119762135251,0.9551332996170797
0.9349868216530378,0.8954821308159137,0.6220140515222482,0.7341072415699281
0.951578022572143,0.9214593362047124,0.7640756302521008,0.835419777190766
0.958809218084747,0.9282075034738305,0.8151311775472849,0.8680021656740661
0.959822937081841,0.9405104586451737,0.8479238754325259,0.8918205804749341
0.9660742042305873,0.9486754966887417,0.8919676214196762,0.9194480102695763
0.9826654051496925,1.0,0.9369313990656504,0.9674389082830848
0.9597891464486045,0.9467536928890415,0.8623279098873592,0.9025708203700672
0.9492464688788268,0.9228855721393034,0.7568339453284374,0.8316520959426138
0.963742650537271,0.9426775147928994,0.8698174372973895,0.9047830330996539
0.9568831519902683,0.9397004473837774,0.8333620838364671,0.8833424757725361
0.9625261877407583,0.94106463878327,0.8610193077056879,0.8992642383504404
0.9762113942015274,1.0,0.9030303030303031,0.9490445859872612
0.9521862539703994,0.9144355506486337,0.7498868266183794,0.8240268623305559
0.9686760829897952,1.0,0.8698033707865168,0.9303688124389695
0.9592147056835845,0.9341686132936929,0.8306268882175226,0.87936031984008
0.9563425018584848,0.940884820747521,0.8340094658553077,0.8842293906810035
0.9792863418260458,1.0,0.9100513573000734,0.9529077360374895
0.9738798405082111,1.0,0.902828409805154,0.9489330778886172
0.9737784686085017,1.0,0.8702341137123746,0.9306151645207439
0.9694194769209975,0.9890614745132356,0.8409598214285714,0.9090177943098422
0.9547881327296074,0.8968729208250167,0.723952738990333,0.8011887072808321
0.95715347705616,0.9291914116034719,0.8093911659371269,0.8651637601020842
