Pre,Rec,f1_score
0.5009660502346122,0.9572784810126582,0.6577278492480522
0.5824526910788892,0.9653767820773931,0.7265481299816064
0.5848894612577806,0.9611992945326279,0.7272484654390178
0.5371747211895911,0.9502113668388915,0.6863443596268024
0.6502732240437158,0.9790575916230366,0.7814925373134328
0.543859649122807,0.9597116200169635,0.6942782635373524
0.5110663983903421,0.9346826126954921,0.6608130081300813
0.5346849047386419,0.9394849785407725,0.6815068493150686
0.379301146972526,0.9191984486102133,0.5370090634441088
0.5962539021852237,0.9711864406779661,0.7388781431334622
0.5635547959837641,0.9702096358955499,0.712972972972973
0.6101278269419862,0.9676413255360624,0.7483793155434947
0.602502406159769,0.9682907965970611,0.7428062889350341
0.41316415543219664,0.9232132309509746,0.570854638422206
0.4746774964166269,0.9412600663192799,0.6310941718278545
0.5707021791767555,0.9338351822503962,0.7084460474902314
0.7220663861617578,0.9803237067597588,0.8316058688921792
0.6301150040117679,0.9703459637561779,0.7640668071996108
0.5002656748140276,0.9457559015570065,0.6543874891398783
0.4969532836831415,0.9374201787994891,0.6495575221238938
