Acc,Pre,Rec,f1_score
0.746125,0.7130434782608696,0.9065884476534296,0.79825171351942
0.702,0.6558098591549296,0.8967260471834376,0.7575757575757576
0.664375,0.5697016962370832,0.8594117647058823,0.6851916989096024
0.6575,0.5775547445255474,0.8816155988857939,0.6979051819184123
0.6215,0.6098246774727092,0.8464187327823691,0.7089021342049605
0.707125,0.6518558172733762,0.9030902348578492,0.7571769095243032
0.571125,0.534631288766368,0.8095486564049048,0.6439763411850161
0.61875,0.5573799435028248,0.8532432432432432,0.6742844938060657
0.749625,0.7092443421557345,0.8836320191158901,0.7868922225768697
0.593875,0.5128722867238769,0.8959435626102292,0.6523274478330658
0.649375,0.6146191423918943,0.8342337917485265,0.7077820606313157
0.636375,0.5527265817974539,0.8397806004618937,0.6666666666666666
0.56675,0.4992461048751885,0.8620190916980041,0.6322936558455337
0.58475,0.5384739214423696,0.8802631578947369,0.6681981622053537
0.55675,0.47004444444444443,0.8239326893113119,0.5985963323522753
0.58075,0.515745148297327,0.7989222915484969,0.6268357810413886
0.7355,0.7372867038351073,0.8860913705583756,0.8048690520103282
0.693125,0.6550607287449393,0.9256292906178489,0.7671882408724514
0.6605,0.594959176428825,0.8853671421024828,0.7116772823779193
0.731625,0.6997655726724715,0.9219060225016545,0.7956211327939077


