,Mean_acc,Var_acc,Mean_pre,Var_pre,Mean_rec,Var_rec,Mean_f1,Var_f1
0,0.812275,0.03654087180815476,0.21481414416547767,0.21239105768020827,0.28763899914019364,0.2650764255129803,0.2422442912782939,0.22904265651669656
1,0.7794312499999999,0.05973524235899189,0.45161885682684766,0.20746344949880366,0.5864657412402334,0.22979030685022472,0.5073030249901208,0.21633913883915276
2,0.68045625,0.07364167123434598,0.4713718626376294,0.1274339681533251,0.7189060612597067,0.10259926152264853,0.5653625808993793,0.11931690381817378
3,0.6390799083769634,0.07592131815691204,0.5371690069622161,0.11503710694415732,0.8097931464416736,0.06309197530414971,0.6385797396602084,0.08480415294444535
4,0.651375,0.06217949069025896,0.5984922829501669,0.07677924951546045,0.869718187794318,0.03504509085750807,0.7071106133925308,0.06178452953955351
