Acc,Pre,Rec,f1_score
0.6485,0.3707674943566591,0.6930379746835443,0.48308823529411765
0.709375,0.5174731182795699,0.7841140529531568,0.6234817813765182
0.76675,0.6218867924528302,0.8719576719576719,0.7259911894273127
0.617875,0.36066066066066066,0.5641146077970879,0.4400073273493314
0.683375,0.5181560648982745,0.7524308152580403,0.61369528747903
0.657125,0.45294549010022,0.785835453774385,0.5746627384090557
0.652625,0.40460422579627875,0.5901563937442502,0.4800748362956034
0.61725,0.4070121951219512,0.6875536480686695,0.5113309926587934
0.545625,0.228125,0.5662572721396251,0.32522739929459804
0.730375,0.5335094090458897,0.6847457627118644,0.59974021154203
0.68425,0.5242889504153033,0.766090474439132,0.6225343693962941
0.795875,0.6287292817679558,0.8873294346978557,0.7359741309620048
0.6695,0.49249482401656314,0.7358855375096675,0.590077519379845
0.598625,0.29194078947368424,0.629060838747785,0.3988017225238719
0.697375,0.4512271869100063,0.6792989104689721,0.5422575155984117
0.596375,0.40402940375714674,0.5879556259904913,0.47894142326932393
0.877,0.8304361085696859,0.8641701047286575,0.8469673405909799
0.72975,0.535887749595251,0.8179571663920923,0.6475383110531464
0.676875,0.4017857142857143,0.6102461074836766,0.4845463609172483
0.654625,0.45147679324894513,0.8199233716475096,0.582312925170068

