Pre,Rec,f1_score
0.756086357372531,0.8681434599156118,0.8082494475816352
0.8606589916633585,0.8830957230142567,0.8717330116606353
0.8829219479653102,0.9336860670194004,0.9075947196982684
0.7761382799325464,0.864725223109441,0.8180404354587869
0.9730722154222766,0.8919222139117428,0.9307317073170732
0.7575423105224429,0.8731976251060221,0.8112687155240347
0.8418206399278955,0.859245630174793,0.8504438880036421
0.8736447039199333,0.8991416309012875,0.8862098138747885
0.6961620469083155,0.8442146089204913,0.7630733274905054
0.7861660079051384,0.8427966101694915,0.8134969325153375
0.8759717314487633,0.9117322545053328,0.8934943233014957
0.8049191374663073,0.9313840155945419,0.8635459967467919
1.0,0.9075792730085074,0.951550780458139
0.8103353490929082,0.8706438275251034,0.8394077448747153
0.7627049180327868,0.881572714353387,0.8178422324763788
0.8573750507923609,0.8359746434231379,0.8465396188565697
1.0,0.9089178038717868,0.9522859517871988
0.9708351745470615,0.9048599670510709,0.9366872735024516
0.7502157031924073,0.8734304369663486,0.8071478301229984
0.7808478425435277,0.8782460621541082,0.8266880384692447
