Pre,Rec,f1_score
0.7021611001964636,0.9425105485232067,0.8047736996172034
0.7387964148527529,0.9401221995926681,0.827388420863954
0.7962962962962963,0.9555555555555556,0.8686868686868687
0.7413660782808903,0.9074682949741663,0.816050686378036
0.8128031037827352,0.9401645474943904,0.8718571180856598
0.6530734632683658,0.9236641221374046,0.7651501844370279
0.6440846001321877,0.8965041398344066,0.7496153846153846
0.7760979121670266,0.9253218884120171,0.8441660140955364
0.5622964169381107,0.8926955397543633,0.6899825131151637
0.7379897785349233,0.9177966101694915,0.8181303116147308
0.7552447552447552,0.9532916513424053,0.8427897902780036
0.7557745611333538,0.9567251461988304,0.8444597384721267
0.9862150452934226,0.9682907965970611,0.977170731707317
0.6179361179361179,0.8913171884229178,0.7298669891172914
0.6343308122328182,0.9137849360492658,0.7488354037267081
0.729381443298969,0.8969889064976229,0.8045486851457002
0.9117382167517262,0.9638210092034275,0.9370564640543042
0.8395953757225434,0.957166392092257,0.8945342571208623
0.7221142635056355,0.9331993972877951,0.8141980718667834
0.6579513995693633,0.9106002554278416,0.7639285714285715
