Pre,Rec,f1_score
0.607565011820331,0.9488396624472574,0.7407864937204035
0.7007687758722649,0.9653767820773931,0.8120609902347096
0.645887651102157,0.9611992945326279,0.772611284377658
0.6244527829893683,0.9379990605918271,0.7497653463487892
0.7646028037383178,0.9790575916230366,0.858642177763201
0.6428977272727273,0.9597116200169635,0.7699897924464103
0.615637123246792,0.9489420423183073,0.7467873303167422
0.6613050075872534,0.9351931330472103,0.7747555555555556
0.45363164721141375,0.9043309631544926,0.6041891600086374
0.7403100775193798,0.9711864406779661,0.8401759530791789
0.6695431472081218,0.9702096358955499,0.7923111578315062
0.7088176920895946,0.9746588693957114,0.8207485226526592
0.7733168622606548,0.9682907965970611,0.8598901098901098
0.5003248862897985,0.9096278795038394,0.6455669670928527
0.5721278433630866,0.9412600663192799,0.711676217765043
0.6394967177242888,0.9263074484944532,0.7566343042071197
0.837734821671658,0.976515391939067,0.9018171160609614
0.6983606557377049,0.96499176276771,0.810306069514093
0.627039627039627,0.9457559015570065,0.7541049259110932
0.5924132364810331,0.9374201787994891,0.7260138476755688
