Acc,Pre,Rec,f1_score
0.8118959107806691,0.588936170212766,0.9678321678321679,0.7322751322751324
0.8444857496902106,0.6438440282468529,0.9566605839416058,0.7696825105523949
0.788723667905824,0.5544100801832761,0.928537170263789,0.6942800788954635
0.8921933085501859,0.7783368644067796,0.9888963660834454,0.8710729104919976
0.7633209417596035,0.4759036144578313,0.952353616532721,0.6346595256312164
0.8280049566294919,0.6269371653987038,0.9720401922236784,0.762247344981158
0.7734820322180918,0.5369536423841059,0.96203132415757,0.6892213532811968
0.7429987608426271,0.40572289156626506,0.9302486187845304,0.56501677852349
0.9121437422552664,0.8293681248401126,0.98721071863581,0.9014319477269567
0.8705080545229245,0.7102206736353078,0.9811472121941436,0.8239851776991747
0.8592317224287485,0.6833381797034022,0.9803921568627451,0.8053461274845786
0.8650557620817844,0.707816556100375,0.9699604743083003,0.818409204602301
0.859727385377943,0.6715035504785427,0.9696834596522514,0.7935060197008391
0.7769516728624535,0.48418491484184917,0.9386792452830188,0.6388443017656501
0.7939281288723667,0.5162907268170426,0.9326542161856254,0.6646501310748134
0.8657992565055762,0.7461781121087114,0.9881105398457584,0.8502695976773122
0.8408921933085501,0.6724092234296316,0.981431334622824,0.7980497011638881
0.8934324659231723,0.7328881469115192,0.9733924611973392,0.8361904761904762
0.844361833952912,0.644124847001224,0.9576888080072793,0.7702158799853639
0.8265179677819083,0.6085790884718498,0.9596054485674025,0.7448049580751003
0.7969021065675341,0.5511970002884338,0.9583751253761283,0.6998718183482877
0.8228004956629492,0.616914029683562,0.9726269315673289,0.7549691569568198
0.8594795539033457,0.6908488862131246,0.9554537885095754,0.8018867924528302
0.8403965303593557,0.6800103977125033,0.978675645342312,0.8024539877300615
0.8242874845105328,0.5995218170950388,0.9625719769673704,0.7388581952117864
0.8609665427509293,0.7043795620437956,0.9732350659425911,0.8172638436482085
0.8083023543990087,0.5629119233073697,0.9552618200305033,0.7083883129123468
0.814993804213135,0.575812274368231,0.9584376564847271,0.7194136440518698
0.8164807930607187,0.6007305422871593,0.9727024567788899,0.7427479590064269
0.8021065675340768,0.615210843373494,0.9745526838966203,0.7542698876750269
