,Mean_acc,Var_acc,Mean_pre,Var_pre,Mean_rec,Var_rec,Mean_f1,Var_f1
0,0.8968979760429573,0.03700363333631854,0.4816950145957702,0.18969505875063472,0.8600497575824259,0.15795241479868474,0.607005506164184,0.18862827439113874
1,0.8755762081784387,0.029271008677678862,0.6237046453539422,0.09863896595305738,0.9540022566217587,0.022699738373183193,0.75068962019185,0.0795233434467743
2,0.8300123915737297,0.039669004942279706,0.627182795918962,0.09258634547051149,0.9646816422026018,0.016203995045686894,0.7568094251924056,0.07342034850603187
3,0.8481412639405203,0.0390163905176637,0.7360288712967373,0.07130165144318354,0.982309372061657,0.00596077587167097,0.8397682747343129,0.04760862205160503
4,0.8288847583643122,0.03559013500282342,0.7512175030103752,0.05345825063829736,0.9871444201058461,0.004315073456867523,0.8521812095831579,0.03656585531818213
