Acc,Pre,Rec,f1_score
0.8670384138785626,0.8036259541984733,0.9896592244418332,0.8869931542917324
0.8565055762081785,0.8060849798915894,0.9894827216140802,0.8884178068992099
0.861090458488228,0.7673663709153863,0.9871937639198218,0.8635090709850237
0.8312267657992565,0.7578211262421789,0.9889529298751201,0.8580954365492811
0.9068153655514251,0.8621288083301195,0.9917923691215617,0.9224262430369301
0.8545229244114002,0.8104201680672269,0.9905505341002465,0.8914771676834905
0.8385377942998761,0.7475157168931251,0.9845085470085471,0.8497982708933718
0.8211895910780669,0.742862405599558,0.9884803921568628,0.8482490272373543
0.7395291201982652,0.633423180592992,0.9827153610259269,0.7703234265734267
0.8581164807930607,0.8063392546151167,0.992923010937165,0.8899567515617492
0.861090458488228,0.7768390686173501,0.9900210084033614,0.8705692183350652
0.8223048327137547,0.771140162171107,0.9891742729781363,0.866654268179282
0.7919454770755886,0.7092352092352092,0.9832458114528632,0.8240595200670648
0.8142503097893432,0.7550535077288941,0.9873389604620169,0.855712773125421
0.8607187112763321,0.8137679902895787,0.9894581488509382,0.8930542340627974
0.848451053283767,0.7687537507501501,0.9828644501278773,0.8627230890111124
0.7530359355638166,0.6073049938093272,0.9703264094955489,0.7470491179083639
0.8503097893432466,0.7653767820773931,0.9853172522286313,0.8615314076111875
0.8292441140024783,0.7024756852343059,0.990031152647975,0.8218257046806309
0.8200743494423792,0.7164989939637827,0.9880688124306326,0.8306508047585726
0.8571251548946717,0.7898921067575241,0.9898007590132827,0.8786188019791555
0.763816604708798,0.6621671597633136,0.9784153005464481,0.789810322011469
0.8063197026022305,0.7753027358349529,0.988562714449104,0.8690406367825723
0.791449814126394,0.6907333712336555,0.9862012987012987,0.8124373119358074
0.8447335811648079,0.7752096924510717,0.9888254873989539,0.8690836903144916
0.8001239157372987,0.7215099715099715,0.9880516947086077,0.8340022640732736
0.8185873605947955,0.7420116194625999,0.9895883777239709,0.8481012658227849
0.8193308550185874,0.7449918787222523,0.9892163910855499,0.8499073502161828
0.8288723667905824,0.7505651846269782,0.985894580549369,0.8522836667023211
0.850185873605948,0.7601072607260726,0.9876708657196462,0.8590744842056184
