Mean_acc,Mean_pre,Mean_rec,Mean_f1
0.9224741842213963,0.8609232530689331,0.966865229044225,0.9094808470133162
0.9601569599339115,0.9569996014241654,0.9442860587931189,0.9499858835929557
0.9669805865344898,0.9915863055200654,0.9248483512549037,0.9568671152364124
0.9597521685254029,0.9984848484848484,0.9012062754942042,0.9470954208270314
0.957339942172656,1.0,0.8931970998063772,0.9432309085458565
0.9436472532011566,1.0,0.8593751044074946,0.9238220109805861
0.9339900867410161,1.0,0.8361733796770937,0.910255632048229
0.9276208178438662,1.0,0.8203105527014966,0.9005434197325891
