Mean_acc,Mean_pre,Mean_rec,Mean_f1
0.867034283353986,0.408789072975737,0.8718165215452681,0.5504397385262929
0.9552498967368854,0.6966632773410641,0.8006488131877315,0.7393279133617376
0.9827178851714164,0.9255433488184084,0.7794114814292264,0.8401558175404568
0.9821272201569596,0.9333333333333333,0.759935019748631,0.8302946629883331
0.9769516728624534,0.8666666666666667,0.6925750317008583,0.7644018328715085
0.9724907063197024,0.8,0.6352639569027332,0.702953410466577
0.9692275919041717,0.7666666666666667,0.5996676989060112,0.6676149819141425
0.9652209830648493,0.7333333333333333,0.5588740608973717,0.6299898383397363
