Mean_acc,Mean_pre,Mean_rec,Mean_f1
0.89394878149525,0.6697151772370767,0.9472253408471645,0.7814647193661348
0.9576497315159026,0.8719828644596992,0.9241462276386571,0.8950094842897068
0.9800578273440729,0.9964103938892386,0.8970552037800462,0.9430542441650379
0.9770095002065263,0.9987470057121798,0.8778046781594007,0.9332537383597137
0.9734696406443619,0.9987470057121798,0.8594300952027806,0.9224776879121792
0.9670136307311028,1.0,0.8240784600092236,0.9009104786018489
0.9613630731102849,1.0,0.7962532644369904,0.8824506708187988
0.955014456836018,1.0,0.7618886855436918,0.8544884059042598
