Mean_acc,Mean_pre,Mean_rec,Mean_f1
0.925596860801322,0.8951327039953315,0.9658577058145352,0.9282793613991863
0.9533498554316399,0.9640361003187135,0.9419869213739765,0.9525648917111529
0.9597026022304832,0.9966019749342472,0.9214971295795651,0.9574115954471056
0.95240809582817,0.9973016875814451,0.9061991449884931,0.949327214864331
0.9487567121024371,0.9988387978142076,0.8967402854020711,0.9447589298331024
0.9341429161503514,1.0,0.8654106495411924,0.9272876918881245
0.9181784386617099,1.0,0.8344095551047753,0.9091952666526742
0.9116646014043783,1.0,0.820550537423528,0.9005363140762308
