Pre,Rec,f1_score
0.6179729414508981,0.9602210945994926,0.7519869429463527
0.28029094621323297,0.8515216127156425,0.42175499231950847
0.4068401304053638,0.9268497757847534,0.5654683024836489
0.484994640943194,0.9302325581395349,0.6375765047774207
0.3781021035216261,0.9203221630950669,0.5359969845457973
0.37132027795325334,0.9093440594059405,0.5273167668430967
0.4458421117858471,0.9277885235332044,0.60226844682543
0.6134907814849886,0.9667339594487844,0.7506304095958565
0.35023751444344586,0.9036104670420669,0.5048112509252405
0.5395882352941177,0.9581157301023605,0.6903740498231354
0.553671970624235,0.9529176321887508,0.7003948285205543
0.48472828242760807,0.9337748344370861,0.6381756462703455
0.5138241689965828,0.9471996334898637,0.6662370095867235
0.4083087084999131,0.9212969015557589,0.5658422996627589
0.5780108039402606,0.9509619406106232,0.7190007510178268
0.49744773942634907,0.9415688980906373,0.6509741550695826
0.3174799661215714,0.8826299583408803,0.4669861044561572
0.5645862681447908,0.949623982692902,0.7081508796189598
0.4766616756721568,0.9313151869753243,0.63058175085045
0.38687142047957707,0.9,0.5411329724019543
0.5571298819255223,0.9563454942313688,0.7040863177226814
0.64583855602908,0.9652491569876358,0.7738810453589667
0.49398721182612776,0.9512029820399864,0.6502702702702703
0.47020767289901017,0.932631849095342,0.6252043010752689
0.41444416749750745,0.9233652644731362,0.5721044256161025
0.5302701636758036,0.9469421293579059,0.6798415641328165
0.48142265193370165,0.9325752508361204,0.6350261899339558
0.6322297336337898,0.9649029982363315,0.7639194330994519
0.298075078339835,0.8686172195303764,0.44384135599676233
0.587358416872803,0.9495895600926121,0.7257882882882882
