Pre,Rec,f1_score
0.5077629461327274,0.9720007249003262,0.6670605061874261
0.2110677878517405,0.8709052141887963,0.3397867352340619
0.319076420890937,0.9314742152466368,0.475328947368421
0.36843691905742854,0.9421816780161891,0.5297262154157336
0.2902327253122473,0.9290953545232273,0.44229913388791897
0.29024378328203626,0.9190903465346535,0.4411688263468607
0.33974598431079567,0.9382333978078659,0.49885159919097727
0.5194956262795459,0.9799877117528307,0.6790329937661548
0.24982922719613826,0.9085789996687645,0.3918991320498625
0.45910277244299996,0.9737831627324003,0.6240085673170243
0.4403278374233129,0.9676637876553613,0.6052440872257725
0.37366404517039725,0.9439633214467652,0.5353943946836174
0.39823898167201033,0.9531554232046731,0.5617658971243419
0.33862987630827784,0.930579160674598,0.49656423314381387
0.4371303186414806,0.9581764951902969,0.6003668763102725
0.3906650222939,0.9473199907982517,0.5531972058033315
0.24005619882757617,0.8974823401557689,0.37879367020869964
0.42818816781534763,0.9536417018646338,0.5910106620698461
0.34963579604578565,0.9402187738488934,0.5097227968556062
0.29429826633284517,0.9121522693997072,0.4450158934247651
0.46511974560270297,0.9729757821432283,0.62937439069486
0.4774489561826107,0.9747096290745597,0.6409411474854486
0.4041299325821508,0.9682593471139727,0.5702501330494945
0.34054632602726975,0.9390478634672141,0.49982924663615863
0.3213599692662313,0.9290573372206026,0.47753951546722806
0.39967462039045554,0.951637516140392,0.5629274728326911
0.3530559167750325,0.9443478260869566,0.513961192617132
0.5362466124661247,0.9771604938271605,0.6924759405074367
0.22560451113447386,0.8797987327618337,0.3591206450631371
0.4529965625467045,0.9569564302252157,0.6149112426035502
