Pre,Rec,f1_score
0.5583673897097349,0.9656578470460312,0.7075891375074697
0.23815368196371398,0.8650901337468502,0.3734884304782627
0.3377246732026144,0.9268497757847534,0.49505988023952097
0.4094718488103943,0.9353719645380959,0.5695954933103826
0.3256966570576038,0.9262188983172731,0.4819277108433735
0.308488505149277,0.9175433168316832,0.4617360840794083
0.3723563011372408,0.9330754352030948,0.5322936589671914
0.5800917718218792,0.9764767839901694,0.7278139413169343
0.28794184270136436,0.9052666445842994,0.43691299308580794
0.47421461257648206,0.9633382076457071,0.6355648968059814
0.48992423021118814,0.960290709922056,0.6488275273102516
0.40933791726738383,0.9401426388181355,0.5703469056632929
0.4191719809697338,0.9485740465009735,0.581417389167749
0.3656085746676286,0.9275722316642698,0.5244871557937535
0.46443130860171217,0.9529485570890841,0.6245032205015759
0.42930953499295443,0.9461697722567288,0.5906300484652666
0.2594983596147741,0.8882448831733382,0.40165444940415257
0.46340606972661147,0.9516843514989183,0.6233047702584171
0.39109359186065096,0.9338590689392012,0.551304674300732
0.3204059441826749,0.9060029282576867,0.4733963202386873
0.500645925287975,0.966739424176281,0.6596687825809426
0.5256045519203414,0.9690895466466841,0.681554677206851
0.44822859552931255,0.960352422907489,0.6111929837173359
0.39905820511416523,0.9351982548440908,0.5594105004605464
0.33568868924443546,0.9233652644731362,0.49237488895469345
0.447975596228508,0.9481159760535274,0.6084598289954424
0.3950769922445768,0.9404682274247491,0.5564129961613042
0.5682264228901973,0.9701940035273369,0.7166959807178686
0.23819437392099116,0.8742079761461051,0.3743814844373503
0.4817343075035998,0.9506419701115555,0.6394365200155735
