Pre,Rec,f1_score
1.0,0.835357013410656,0.9102937546284868
0.9213995943204868,0.7044000775344059,0.798418103921784
1.0,0.7697589686098655,0.869902605115211
1.0,0.7701400488243608,0.8701458953328011
1.0,0.7183949374370775,0.8361232005356545
1.0,0.7597462871287128,0.8634725274725275
1.0,0.7909735654416505,0.8832889336885305
1.0,0.7244799438251558,0.8402300605690436
1.0,0.6836700894335873,0.812118827464096
1.0,0.7730311259661583,0.8719882179675993
1.0,0.8575942700653044,0.9233386255386709
1.0,0.7851502801833927,0.8796461439680388
1.0,0.7748253350131714,0.873128549303046
1.0,0.7518629886259641,0.8583582089552237
1.0,0.7476997072354663,0.855638647921029
1.0,0.723717506326202,0.8397170692646471
0.9324850688132953,0.6504256475276218,0.7663252240717029
1.0,0.6732255073658184,0.8047038542051471
1.0,0.6993131518697533,0.8230538922155689
1.0,0.7172767203513909,0.8353653337880467
1.0,0.8036586633406091,0.8911427418890105
1.0,0.7232109404271263,0.8393759852149807
1.0,0.7790579464588275,0.8758095238095238
1.0,0.7152572821763121,0.8339941647340465
1.0,0.802582257392753,0.8904805914972274
1.0,0.6915130883906562,0.8176266481609993
1.0,0.7591973244147158,0.8631178707224334
1.0,0.8075837742504409,0.8935505903014929
1.0,0.6680954155795751,0.8010278181208803
1.0,0.7560513576089244,0.8610811458707898
