Acc,Pre,Rec,f1_score
0.8515489467162329,0.7858612305965962,0.9875440658049354,0.8752343261820453
0.80545229244114,0.7544061933783561,0.9830435715818845,0.8536812674743708
0.754275092936803,0.6493410061258585,0.9738307349665924,0.779151353157367
0.7670384138785625,0.6944160708205652,0.9795869356388088,0.8127116955568838
0.7928128872366791,0.7329937561616825,0.9895740905057675,0.8421748159335471
0.8205700123915737,0.7783203125,0.9823336072308957,0.8685070831819832
0.7741016109045848,0.6789640395006521,0.9732905982905983,0.7999121940511469
0.7570012391573729,0.6801564359802754,0.9803921568627451,0.803132215641
0.6631970260223048,0.5716641926439057,0.9662670755505994,0.7183419689119172
0.7940520446096654,0.7409667576682191,0.98949174351276,0.847382920110193
0.7241635687732342,0.6348448687350835,0.9779411764705882,0.7698986975397973
0.7926889714993804,0.7424968071519795,0.9872638505625133,0.8475626423690205
0.7351920693928129,0.6561556524656156,0.978244561140285,0.7854633068968979
0.7960346964064436,0.7388758782201406,0.9811195024433585,0.8429389312977099
0.7825278810408922,0.7352755905511811,0.9843980602993886,0.8417921211574867
0.7285006195786865,0.6454068685501607,0.9757033248081841,0.7769066286528866
0.6256505576208179,0.5010405827263268,0.9525222551928784,0.6566655301738835
0.747087980173482,0.6560464706917796,0.9771893025694809,0.7850447604002107
0.7228004956629492,0.5923325109128867,0.9722741433021806,0.7361717183630145
0.7035935563816604,0.6046270718232044,0.9716981132075472,0.7454235845040442
0.7965303593556382,0.7242941791565005,0.9857685009487666,0.8350411894715692
0.723172242874845,0.625882768361582,0.9685792349726776,0.7604032604032606
0.7874845105328376,0.7587571449509014,0.9868471216164697,0.8579004059988401
0.7374225526641883,0.6404274265360641,0.9729437229437229,0.7724197186123939
0.7462205700123916,0.6761345086516487,0.9847836424155968,0.8017808749516067
0.7405204460966542,0.6661148816421122,0.9812240916849548,0.7935318477617828
0.780545229244114,0.704667707791081,0.9832929782082325,0.8209845345193572
0.7648079306071871,0.6919831223628692,0.9825065899832255,0.8120419885125767
0.7386617100371747,0.6626262626262627,0.9740163325909429,0.7886985272016832
0.7309789343246592,0.6376632545005295,0.9683730903243098,0.768968819836118
