,Mean_acc,Var_acc,Mean_pre,Var_pre,Mean_rec,Var_rec,Mean_f1,Var_f1
0,0.7058942585708387,0.04151123790039484,0.13701439390715994,0.11633757473160644,0.3141434374068239,0.23850667750768823,0.18725119657351527,0.15076189482309685
1,0.612684840974804,0.06661752359038445,0.29067749601051335,0.10652072840662391,0.6124203996271493,0.14363133109488865,0.39090510143481266,0.12304356498804705
2,0.549562164394878,0.06342255102861401,0.3514162163914079,0.09081994179251263,0.7065419328191391,0.10324044145726412,0.466977594482798,0.10017963744746108
3,0.5879553903345726,0.07703032149212699,0.502653893296753,0.09899564975868476,0.8195833417971724,0.052088315977309514,0.6198992561827162,0.08679643171296432
4,0.5948285832300702,0.07238134450283273,0.5640170525579579,0.08176466590088652,0.8743296997456641,0.03924692294615264,0.6836027383392782,0.07018212444375128
