Acc,Pre,Rec,f1_score
0.7482032218091698,0.3301158301158301,0.5150602409638554,0.4023529411764705
0.7686493184634449,0.3070665988815455,0.5451263537906137,0.39284552845528453
0.7506815365551425,0.1350806451612903,0.475177304964539,0.2103610675039246
0.7317224287484511,0.271769019248396,0.5072711719418306,0.35392420173082667
0.6486988847583643,0.06553620531622363,0.15228966986155484,0.09163729573854533
0.7568773234200743,0.23098075160403303,0.6395939086294417,0.3393939393939394
0.6960346964064437,0.0,0.0,0.0
0.661090458488228,0.06612279948475741,0.21568627450980396,0.10121590535655604
0.6516728624535316,0.0,0.0,0.0
0.7484510532837672,0.1964542405366555,0.5373525557011796,0.28771929824561404
0.6653035935563817,0.0,0.0,0.0
0.738909541511772,0.14894592117323555,0.5652173913043478,0.23576351106274931
0.7161090458488228,0.2303738317757009,0.4335971855760774,0.30088495575221236
0.661090458488228,0.09103078982597054,0.2261640798226164,0.12981228125994274
0.6612143742255266,0.0,0.0,0.0
0.6582403965303594,0.0,0.0,0.0
0.7322180916976456,0.26901924839596697,0.5091066782307025,0.35202398800599694
0.6620817843866171,0.0,0.0,0.0
0.763816604708798,0.240314430095452,0.43628950050968396,0.3099203475742216
0.7244114002478315,0.15811182401466545,0.4713114754098361,0.23678792038435145
0.6671623296158612,0.0,0.0,0.0
0.6525402726146221,0.0,0.0,0.0
0.6841387856257745,0.09349220898258477,0.2632258064516129,0.13797768008116332
0.7085501858736059,0.09349220898258477,0.35294117647058826,0.14782608695652172
0.738909541511772,0.2566259991586033,0.6421052631578947,0.3666967237751728
0.7329615861214375,0.3409770687936192,0.4508899143045485,0.3883054215157537
0.7749690210656753,0.3117782909930716,0.6743256743256744,0.42640555906506633
0.6791821561338289,0.12144821264894592,0.28281750266808964,0.16992625841615902
0.7340768277571251,0.15169569202566452,0.5287539936102237,0.23575498575498577
0.6588599752168526,0.0,0.0,0.0
