Acc,Pre,Rec,f1_score
0.764625,0.4426282051282051,0.9055737704918033,0.5946178686759958
0.75825,0.39895356442119034,0.9270516717325228,0.5578417924096937
0.738375,0.31573275862068967,0.823805060918463,0.45650480394702675
0.818625,0.5806153846153846,0.9554430379746836,0.7222966507177034
0.819125,0.5749840459476707,0.9400104329681794,0.7135220748366659
0.816375,0.5993504576321228,0.9477124183006536,0.7343100018086453
0.78475,0.42544802867383513,0.9088820826952527,0.5795898437500001
0.79625,0.49491525423728816,0.9125,0.6417582417582417
0.812,0.5829452852153667,0.9657666345226615,0.7270417422867513
0.840875,0.5765483646485734,0.9673088149445418,0.722476564203183
0.764625,0.4217550884217551,0.8939179632248939,0.5731126728632963
0.74,0.35795454545454547,0.8707317073170732,0.50734249171009
0.81275,0.5659442724458205,0.9501039501039501,0.7093519596429957
0.835625,0.6161094224924012,0.974987974987975,0.7550754330415347
0.8055,0.5244687701223438,0.9537470725995316,0.6767760697964271
0.843375,0.5925535651563049,0.947752808988764,0.7291981845688351
0.78225,0.42337298810356894,0.9279141104294478,0.5814512253724171
0.7945,0.5397489539748954,0.9455497382198953,0.6872146118721463
0.81875,0.5549543456205613,0.9245070422535211,0.6935756551141167
0.745,0.35724137931034483,0.8547854785478548,0.5038910505836576
