Acc,Pre,Rec,f1_score
0.78175,0.7225720914816043,0.983754512635379,0.8331740875214982
0.8315,0.7609747023809523,0.9848338950409244,0.8585519412381951
0.72,0.6072088724584104,0.9661764705882353,0.7457434733257661
0.71525,0.6148861646234676,0.9779944289693593,0.7550537634408601
0.719,0.6635630043451273,0.9816345270890725,0.7918518518518518
0.749125,0.6726533378515758,0.9814585908529048,0.7982306222981803
0.67425,0.5983330661965058,0.973910774849987,0.7412629070691025
0.670125,0.5870385561936013,0.967027027027027,0.7305768249106688
0.773375,0.7035003431708992,0.9796893667861409,0.8189353840007989
0.633125,0.5382849647483194,0.9650205761316872,0.6910851489316915
0.73475,0.6623917388407728,0.9766699410609038,0.7894005557761017
0.7095,0.6020042949176807,0.9711316397228638,0.7432611577551922
0.678625,0.5762478485370052,0.9684697714781603,0.722563936549045
0.731,0.642560553633218,0.9773684210526316,0.7753653444676408
0.64225,0.5299913569576491,0.9554378311000311,0.6817878585723817
0.73225,0.6260014566642389,0.9750425411230856,0.7624750499001995
0.768125,0.7329993928354585,0.980507614213198,0.8388777903239816
0.814,0.7525411847178408,0.9826086956521739,0.852322350138944
0.71125,0.6252545824847251,0.9730586370839936,0.7613143211407315
0.7245,0.6774881877762536,0.9805868078535186,0.8013340544438435
